year,month,County,BI_mean,BI_max,surveys
2011,6,彰化縣,1.2252249999999998,8.0,120
2011,6,新北市,0.9938384615384617,19.642,260
2011,6,新竹市,2.2864,8.0,30
2011,6,新竹縣,1.1658870967741934,8.333,62
2011,6,桃園市,0.45972,12.121,100
2011,6,澎湖縣,0.7023571428571429,4.0,28
2011,6,臺中市,2.143894366197183,7.407,142
2011,6,臺北市,1.3405,8.0,170
2011,6,臺南市,4.018472111553785,54.0,502
2011,6,臺東縣,1.9836602564102566,20.0,156
2011,6,花蓮縣,0.2645396825396825,6.0,63
2011,6,苗栗縣,3.8140735294117643,12.0,68
2011,6,連江縣,0.0,0.0,6
2011,6,金門縣,1.3908888888888888,3.703,9
2011,6,雲林縣,0.44458227848101267,3.921,79
2011,6,高雄市,6.10271001150748,68.0,869
2011,7,南投縣,1.3433563218390805,8.0,87
2011,7,嘉義市,0.3308409090909091,3.75,88
2011,7,嘉義縣,0.16026923076923077,5.714,78
2011,7,基隆市,1.0656071428571428,4.0,56
2011,7,宜蘭縣,0.33856,4.0,100
2011,7,屏東縣,4.262991967871486,220.155,498
2011,7,彰化縣,1.9551804511278195,20.0,133
2011,7,新北市,1.617061320754717,14.0,212
2011,7,新竹市,2.7248709677419356,8.571,31
2011,7,新竹縣,1.0457301587301588,8.333,63
2011,7,桃園市,0.44857303370786517,10.0,89
2011,7,澎湖縣,0.9,10.0,20
2011,7,臺中市,2.4604042553191485,8.0,141
2011,7,臺北市,1.9157910447761195,14.0,201
2011,7,臺南市,5.663018545994065,135.294,1348
2011,7,臺東縣,1.5726882352941178,22.0,340
2011,7,花蓮縣,0.0,0.0,47
2011,7,苗栗縣,3.857902777777778,12.0,72
2011,7,連江縣,0.0,0.0,5
2011,7,金門縣,2.143,5.882,9
2011,7,雲林縣,0.5109506172839506,4.0,81
2011,7,高雄市,8.17462378459237,70.0,1337
2011,8,南投縣,1.8456666666666666,8.0,78
2011,8,嘉義市,0.1993690476190476,1.515,84
2011,8,嘉義縣,0.18509090909090908,4.0,88
2011,8,基隆市,0.6521739130434783,4.0,46
2011,8,宜蘭縣,0.4894622641509434,5.0,106
2011,8,屏東縣,3.432510288065844,57.377,486
2011,8,彰化縣,1.928356589147287,18.0,129
2011,8,新北市,1.7010817120622568,13.461,257
2011,8,新竹市,1.4676,6.0,30
2011,8,新竹縣,1.1993970588235294,7.843,68
2011,8,桃園市,0.3087840909090909,6.097,88
2011,8,澎湖縣,0.8251428571428571,3.921,21
2011,8,臺中市,2.3283435114503814,9.09,131
2011,8,臺北市,2.2599927007299274,29.411,274
2011,8,臺南市,4.729988165680473,118.0,1859
2011,8,臺東縣,1.3276968838526912,8.0,353
2011,8,花蓮縣,0.041666666666666664,2.0,48
2011,8,苗栗縣,3.9317575757575756,16.393,66
2011,8,連江縣,0.0,0.0,5
2011,8,金門縣,0.2,2.0,10
2011,8,雲林縣,0.4545769230769231,4.0,78
2011,8,高雄市,6.830703241895262,64.0,802
2011,9,南投縣,1.3430722891566265,6.0,83
2011,9,嘉義市,0.3385666666666667,1.666,90
2011,9,嘉義縣,0.09914942528735632,1.923,87
2011,9,基隆市,0.42857142857142855,6.0,42
2011,9,宜蘭縣,0.5689809523809524,32.0,105
2011,9,屏東縣,3.660409090909091,76.428,616
2011,9,彰化縣,1.3839359999999998,26.0,125
2011,9,新北市,1.1737259786476868,10.0,281
2011,9,新竹市,1.5296666666666667,6.0,30
2011,9,新竹縣,0.974671875,8.0,64
2011,9,桃園市,0.41739130434782606,8.0,115
2011,9,澎湖縣,2.2565,11.92,26
2011,9,臺中市,2.1743509933774834,8.333,151
2011,9,臺北市,2.720652380952381,36.0,210
2011,9,臺南市,4.540326977005048,86.0,1783
2011,9,臺東縣,1.2813522727272728,30.0,352
2011,9,花蓮縣,0.03508771929824561,2.0,57
2011,9,苗栗縣,4.022454545454545,30.0,66
2011,9,連江縣,0.0,0.0,4
2011,9,金門縣,0.0,0.0,9
